Year,Cancer Type,Sex,Count
2016,Melanoma of the skin,Females,59
2016,Melanoma of the skin,Females,151
2016,Melanoma of the skin,Females,213
2016,Melanoma of the skin,Females,279
2016,Melanoma of the skin,Females,340
2016,Melanoma of the skin,Females,451
2016,Melanoma of the skin,Females,501
2016,Melanoma of the skin,Females,554
2016,Melanoma of the skin,Females,643
2016,Melanoma of the skin,Females,766
2016,Melanoma of the skin,Females,621
2016,Melanoma of the skin,Females,512
2016,Melanoma of the skin,Females,375
2016,Melanoma of the skin,Females,348
2016,Melanoma of the skin,Females,196
2016,Melanoma of the skin,Females,6034
2017,Melanoma of the skin,Females,0
2017,Melanoma of the skin,Females,0
2017,Melanoma of the skin,Females,3
2017,Melanoma of the skin,Females,19
2017,Melanoma of the skin,Females,57
2017,Melanoma of the skin,Females,108
2017,Melanoma of the skin,Females,213
2017,Melanoma of the skin,Females,250
2017,Melanoma of the skin,Females,342
2017,Melanoma of the skin,Females,483
2017,Melanoma of the skin,Females,500
2017,Melanoma of the skin,Females,600
2017,Melanoma of the skin,Females,654
2017,Melanoma of the skin,Females,728
2017,Melanoma of the skin,Females,740
2017,Melanoma of the skin,Females,523
2017,Melanoma of the skin,Females,396
2017,Melanoma of the skin,Females,315
2017,Melanoma of the skin,Females,198
2017,Melanoma of the skin,Females,6129
2018,Melanoma of the skin,Females,0
2018,Melanoma of the skin,Females,0
2018,Melanoma of the skin,Females,3
2018,Melanoma of the skin,Females,18
2018,Melanoma of the skin,Females,61
2018,Melanoma of the skin,Females,120
2018,Melanoma of the skin,Females,219
2018,Melanoma of the skin,Females,278
2018,Melanoma of the skin,Females,361
2018,Melanoma of the skin,Females,454
2018,Melanoma of the skin,Females,518
2018,Melanoma of the skin,Females,605
2018,Melanoma of the skin,Females,713
2018,Melanoma of the skin,Females,739
2018,Melanoma of the skin,Females,709
2018,Melanoma of the skin,Females,569
2018,Melanoma of the skin,Females,404
2018,Melanoma of the skin,Females,331
2018,Melanoma of the skin,Females,213
2018,Melanoma of the skin,Females,6315
2019,Melanoma of the skin,Females,0
2019,Melanoma of the skin,Females,1
2019,Melanoma of the skin,Females,2
2019,Melanoma of the skin,Females,17
2019,Melanoma of the skin,Females,64
2019,Melanoma of the skin,Females,117
2019,Melanoma of the skin,Females,218
2019,Melanoma of the skin,Females,267
2019,Melanoma of the skin,Females,348
2019,Melanoma of the skin,Females,447
2019,Melanoma of the skin,Females,497
2019,Melanoma of the skin,Females,643
2019,Melanoma of the skin,Females,696
2019,Melanoma of the skin,Females,765
2019,Melanoma of the skin,Females,760
2019,Melanoma of the skin,Females,636
2019,Melanoma of the skin,Females,467
2019,Melanoma of the skin,Females,333
2019,Melanoma of the skin,Females,213
2019,Melanoma of the skin,Females,6491
2020,Melanoma of the skin,Females,0
2020,Melanoma of the skin,Females,1
2020,Melanoma of the skin,Females,3
2020,Melanoma of the skin,Females,19
2020,Melanoma of the skin,Females,47
2020,Melanoma of the skin,Females,128
2020,Melanoma of the skin,Females,174
2020,Melanoma of the skin,Females,240
2020,Melanoma of the skin,Females,345
2020,Melanoma of the skin,Females,449
2020,Melanoma of the skin,Females,492
2020,Melanoma of the skin,Females,563
2020,Melanoma of the skin,Females,636
2020,Melanoma of the skin,Females,754
2020,Melanoma of the skin,Females,802
2020,Melanoma of the skin,Females,537
2020,Melanoma of the skin,Females,436
2020,Melanoma of the skin,Females,284
2020,Melanoma of the skin,Females,225
2020,Melanoma of the skin,Females,6135
2021,Melanoma of the skin,Females,0
2021,Melanoma of the skin,Females,0
2021,Melanoma of the skin,Females,2
2021,Melanoma of the skin,Females,19
2021,Melanoma of the skin,Females,55
2021,Melanoma of the skin,Females,107
2021,Melanoma of the skin,Females,230
2021,Melanoma of the skin,Females,287
2021,Melanoma of the skin,Females,376
2021,Melanoma of the skin,Females,471
2021,Melanoma of the skin,Females,558
2021,Melanoma of the skin,Females,642
2021,Melanoma of the skin,Females,771
2021,Melanoma of the skin,Females,838
2021,Melanoma of the skin,Females,906
2021,Melanoma of the skin,Females,735
2021,Melanoma of the skin,Females,490
2021,Melanoma of the skin,Females,364
2021,Melanoma of the skin,Females,235
2021,Melanoma of the skin,Females,7086
2022,Melanoma of the skin,Females,0
2022,Melanoma of the skin,Females,0
2022,Melanoma of the skin,Females,3
2022,Melanoma of the skin,Females,20
2022,Melanoma of the skin,Females,56
2022,Melanoma of the skin,Females,103
2022,Melanoma of the skin,Females,234
2022,Melanoma of the skin,Females,292
2022,Melanoma of the skin,Females,389
2022,Melanoma of the skin,Females,470
2022,Melanoma of the skin,Females,577
2022,Melanoma of the skin,Females,646
2022,Melanoma of the skin,Females,797
2022,Melanoma of the skin,Females,864
2022,Melanoma of the skin,Females,934
2022,Melanoma of the skin,Females,817
2022,Melanoma of the skin,Females,516
2022,Melanoma of the skin,Females,382
2022,Melanoma of the skin,Females,241
2022,Melanoma of the skin,Females,7341
2023,Melanoma of the skin,Females,0
2023,Melanoma of the skin,Females,0
2023,Melanoma of the skin,Females,3
2023,Melanoma of the skin,Females,21
2023,Melanoma of the skin,Females,57
2023,Melanoma of the skin,Females,104
2023,Melanoma of the skin,Females,243
2023,Melanoma of the skin,Females,299
2023,Melanoma of the skin,Females,409
2023,Melanoma of the skin,Females,474
2023,Melanoma of the skin,Females,594
2023,Melanoma of the skin,Females,650
2023,Melanoma of the skin,Females,823
2023,Melanoma of the skin,Females,893
2023,Melanoma of the skin,Females,970
2023,Melanoma of the skin,Females,899
2023,Melanoma of the skin,Females,538
2023,Melanoma of the skin,Females,403
2023,Melanoma of the skin,Females,243
2023,Melanoma of the skin,Females,7623
2024,Melanoma of the skin,Females,1
2024,Melanoma of the skin,Females,0
2024,Melanoma of the skin,Females,3
2024,Melanoma of the skin,Females,22
2024,Melanoma of the skin,Females,58
2024,Melanoma of the skin,Females,102
2024,Melanoma of the skin,Females,251
2024,Melanoma of the skin,Females,303
2024,Melanoma of the skin,Females,428
2024,Melanoma of the skin,Females,483
2024,Melanoma of the skin,Females,604
2024,Melanoma of the skin,Females,669
2024,Melanoma of the skin,Females,849
2024,Melanoma of the skin,Females,928
2024,Melanoma of the skin,Females,1013
2024,Melanoma of the skin,Females,967
2024,Melanoma of the skin,Females,571
2024,Melanoma of the skin,Females,428
2024,Melanoma of the skin,Females,250
2024,Melanoma of the skin,Females,7930
1982,Melanoma of the skin,Persons,0
1982,Melanoma of the skin,Persons,2
1982,Melanoma of the skin,Persons,11
1982,Melanoma of the skin,Persons,69
1982,Melanoma of the skin,Persons,143
1982,Melanoma of the skin,Persons,211
1982,Melanoma of the skin,Persons,290
1982,Melanoma of the skin,Persons,285
1982,Melanoma of the skin,Persons,299
1982,Melanoma of the skin,Persons,291
1982,Melanoma of the skin,Persons,312
1982,Melanoma of the skin,Persons,365
1982,Melanoma of the skin,Persons,335
1982,Melanoma of the skin,Persons,340
1982,Melanoma of the skin,Persons,257
1982,Melanoma of the skin,Persons,172
1982,Melanoma of the skin,Persons,97
1982,Melanoma of the skin,Persons,37
1982,Melanoma of the skin,Persons,19
1982,Melanoma of the skin,Persons,3540
1983,Melanoma of the skin,Persons,1
1983,Melanoma of the skin,Persons,2
1983,Melanoma of the skin,Persons,10
1983,Melanoma of the skin,Persons,60
1983,Melanoma of the skin,Persons,150
1983,Melanoma of the skin,Persons,238
1983,Melanoma of the skin,Persons,312
1983,Melanoma of the skin,Persons,327
1983,Melanoma of the skin,Persons,299
1983,Melanoma of the skin,Persons,310
1983,Melanoma of the skin,Persons,321
1983,Melanoma of the skin,Persons,375
1983,Melanoma of the skin,Persons,378
1983,Melanoma of the skin,Persons,375
1983,Melanoma of the skin,Persons,288
1983,Melanoma of the skin,Persons,191
1983,Melanoma of the skin,Persons,93
1983,Melanoma of the skin,Persons,45
1983,Melanoma of the skin,Persons,22
1983,Melanoma of the skin,Persons,3798
1984,Melanoma of the skin,Persons,1
1984,Melanoma of the skin,Persons,1
1984,Melanoma of the skin,Persons,8
1984,Melanoma of the skin,Persons,68
1984,Melanoma of the skin,Persons,139
1984,Melanoma of the skin,Persons,222
1984,Melanoma of the skin,Persons,301
1984,Melanoma of the skin,Persons,329
1984,Melanoma of the skin,Persons,323
1984,Melanoma of the skin,Persons,323
1984,Melanoma of the skin,Persons,351
1984,Melanoma of the skin,Persons,419
1984,Melanoma of the skin,Persons,409
1984,Melanoma of the skin,Persons,378
1984,Melanoma of the skin,Persons,329
1984,Melanoma of the skin,Persons,220
1984,Melanoma of the skin,Persons,134
1984,Melanoma of the skin,Persons,54
1984,Melanoma of the skin,Persons,30
1984,Melanoma of the skin,Persons,4041
1985,Melanoma of the skin,Persons,0
1985,Melanoma of the skin,Persons,1
1985,Melanoma of the skin,Persons,11
1985,Melanoma of the skin,Persons,58
1985,Melanoma of the skin,Persons,160
1985,Melanoma of the skin,Persons,265
1985,Melanoma of the skin,Persons,340
1985,Melanoma of the skin,Persons,411
1985,Melanoma of the skin,Persons,379
1985,Melanoma of the skin,Persons,332
1985,Melanoma of the skin,Persons,383
1985,Melanoma of the skin,Persons,434
1985,Melanoma of the skin,Persons,458
1985,Melanoma of the skin,Persons,426
1985,Melanoma of the skin,Persons,370
1985,Melanoma of the skin,Persons,238
1985,Melanoma of the skin,Persons,139
1985,Melanoma of the skin,Persons,66
1985,Melanoma of the skin,Persons,31
1985,Melanoma of the skin,Persons,4509
1986,Melanoma of the skin,Persons,1
1986,Melanoma of the skin,Persons,2
1986,Melanoma of the skin,Persons,13
1986,Melanoma of the skin,Persons,83
1986,Melanoma of the skin,Persons,159
1986,Melanoma of the skin,Persons,228
1986,Melanoma of the skin,Persons,345
1986,Melanoma of the skin,Persons,430
1986,Melanoma of the skin,Persons,395
1986,Melanoma of the skin,Persons,376
1986,Melanoma of the skin,Persons,382
1986,Melanoma of the skin,Persons,449
1986,Melanoma of the skin,Persons,484
1986,Melanoma of the skin,Persons,459
1986,Melanoma of the skin,Persons,387
1986,Melanoma of the skin,Persons,264
1986,Melanoma of the skin,Persons,158
1986,Melanoma of the skin,Persons,58
1986,Melanoma of the skin,Persons,36
1986,Melanoma of the skin,Persons,4712
1987,Melanoma of the skin,Persons,2
1987,Melanoma of the skin,Persons,1
1987,Melanoma of the skin,Persons,12
1987,Melanoma of the skin,Persons,91
1987,Melanoma of the skin,Persons,182
1987,Melanoma of the skin,Persons,332
1987,Melanoma of the skin,Persons,406
1987,Melanoma of the skin,Persons,487
1987,Melanoma of the skin,Persons,502
1987,Melanoma of the skin,Persons,416
1987,Melanoma of the skin,Persons,422
1987,Melanoma of the skin,Persons,527
1987,Melanoma of the skin,Persons,578
1987,Melanoma of the skin,Persons,521
1987,Melanoma of the skin,Persons,458
1987,Melanoma of the skin,Persons,322
1987,Melanoma of the skin,Persons,191
1987,Melanoma of the skin,Persons,80
1987,Melanoma of the skin,Persons,27
1987,Melanoma of the skin,Persons,5557
1988,Melanoma of the skin,Persons,0
1988,Melanoma of the skin,Persons,2
1988,Melanoma of the skin,Persons,9
1988,Melanoma of the skin,Persons,108
1988,Melanoma of the skin,Persons,196
1988,Melanoma of the skin,Persons,343
1988,Melanoma of the skin,Persons,414
1988,Melanoma of the skin,Persons,488
1988,Melanoma of the skin,Persons,529
1988,Melanoma of the skin,Persons,510
1988,Melanoma of the skin,Persons,469
1988,Melanoma of the skin,Persons,539
1988,Melanoma of the skin,Persons,586
1988,Melanoma of the skin,Persons,600
1988,Melanoma of the skin,Persons,494
1988,Melanoma of the skin,Persons,375
1988,Melanoma of the skin,Persons,200
1988,Melanoma of the skin,Persons,119
1988,Melanoma of the skin,Persons,34
1988,Melanoma of the skin,Persons,6017
1989,Melanoma of the skin,Persons,1
1989,Melanoma of the skin,Persons,1
1989,Melanoma of the skin,Persons,19
1989,Melanoma of the skin,Persons,83
1989,Melanoma of the skin,Persons,174
1989,Melanoma of the skin,Persons,260
1989,Melanoma of the skin,Persons,352
1989,Melanoma of the skin,Persons,452
1989,Melanoma of the skin,Persons,521
1989,Melanoma of the skin,Persons,477
1989,Melanoma of the skin,Persons,424
1989,Melanoma of the skin,Persons,467
1989,Melanoma of the skin,Persons,633
1989,Melanoma of the skin,Persons,617
1989,Melanoma of the skin,Persons,478
1989,Melanoma of the skin,Persons,389
1989,Melanoma of the skin,Persons,236
1989,Melanoma of the skin,Persons,89
1989,Melanoma of the skin,Persons,43
1989,Melanoma of the skin,Persons,5718
1990,Melanoma of the skin,Persons,2
1990,Melanoma of the skin,Persons,3
1990,Melanoma of the skin,Persons,10
1990,Melanoma of the skin,Persons,90
1990,Melanoma of the skin,Persons,167
1990,Melanoma of the skin,Persons,255
1990,Melanoma of the skin,Persons,334
1990,Melanoma of the skin,Persons,437
1990,Melanoma of the skin,Persons,522
1990,Melanoma of the skin,Persons,486
1990,Melanoma of the skin,Persons,479
1990,Melanoma of the skin,Persons,471
1990,Melanoma of the skin,Persons,597
1990,Melanoma of the skin,Persons,591
1990,Melanoma of the skin,Persons,559
1990,Melanoma of the skin,Persons,439
1990,Melanoma of the skin,Persons,234
1990,Melanoma of the skin,Persons,113
1990,Melanoma of the skin,Persons,46
1990,Melanoma of the skin,Persons,5835
1991,Melanoma of the skin,Persons,1
1991,Melanoma of the skin,Persons,2
1991,Melanoma of the skin,Persons,23
1991,Melanoma of the skin,Persons,111
1991,Melanoma of the skin,Persons,159
1991,Melanoma of the skin,Persons,264
1991,Melanoma of the skin,Persons,365
1991,Melanoma of the skin,Persons,445
1991,Melanoma of the skin,Persons,514
1991,Melanoma of the skin,Persons,488
1991,Melanoma of the skin,Persons,478
1991,Melanoma of the skin,Persons,497
1991,Melanoma of the skin,Persons,582
1991,Melanoma of the skin,Persons,600
1991,Melanoma of the skin,Persons,532
1991,Melanoma of the skin,Persons,462
1991,Melanoma of the skin,Persons,286
1991,Melanoma of the skin,Persons,118
1991,Melanoma of the skin,Persons,38
1991,Melanoma of the skin,Persons,5966
1992,Melanoma of the skin,Persons,1
1992,Melanoma of the skin,Persons,2
1992,Melanoma of the skin,Persons,15
1992,Melanoma of the skin,Persons,65
1992,Melanoma of the skin,Persons,189
1992,Melanoma of the skin,Persons,261
1992,Melanoma of the skin,Persons,362
1992,Melanoma of the skin,Persons,470
1992,Melanoma of the skin,Persons,536
1992,Melanoma of the skin,Persons,564
1992,Melanoma of the skin,Persons,520
1992,Melanoma of the skin,Persons,536
1992,Melanoma of the skin,Persons,702
1992,Melanoma of the skin,Persons,734
1992,Melanoma of the skin,Persons,586
1992,Melanoma of the skin,Persons,529
1992,Melanoma of the skin,Persons,305
1992,Melanoma of the skin,Persons,126
1992,Melanoma of the skin,Persons,60
1992,Melanoma of the skin,Persons,6563
1993,Melanoma of the skin,Persons,0
1993,Melanoma of the skin,Persons,1
1993,Melanoma of the skin,Persons,24
1993,Melanoma of the skin,Persons,85
1993,Melanoma of the skin,Persons,157
1993,Melanoma of the skin,Persons,253
1993,Melanoma of the skin,Persons,362
1993,Melanoma of the skin,Persons,466
1993,Melanoma of the skin,Persons,543
1993,Melanoma of the skin,Persons,581
1993,Melanoma of the skin,Persons,568
1993,Melanoma of the skin,Persons,512
1993,Melanoma of the skin,Persons,677
1993,Melanoma of the skin,Persons,757
1993,Melanoma of the skin,Persons,704
1993,Melanoma of the skin,Persons,526
1993,Melanoma of the skin,Persons,336
1993,Melanoma of the skin,Persons,147
1993,Melanoma of the skin,Persons,69
1993,Melanoma of the skin,Persons,6769
1994,Melanoma of the skin,Persons,0
1994,Melanoma of the skin,Persons,1
1994,Melanoma of the skin,Persons,12
1994,Melanoma of the skin,Persons,72
1994,Melanoma of the skin,Persons,199
1994,Melanoma of the skin,Persons,275
1994,Melanoma of the skin,Persons,371
1994,Melanoma of the skin,Persons,449
1994,Melanoma of the skin,Persons,569
1994,Melanoma of the skin,Persons,652
1994,Melanoma of the skin,Persons,624
1994,Melanoma of the skin,Persons,570
1994,Melanoma of the skin,Persons,637
1994,Melanoma of the skin,Persons,737
1994,Melanoma of the skin,Persons,683
1994,Melanoma of the skin,Persons,516
1994,Melanoma of the skin,Persons,354
1994,Melanoma of the skin,Persons,169
1994,Melanoma of the skin,Persons,52
1994,Melanoma of the skin,Persons,6943
1995,Melanoma of the skin,Persons,1
1995,Melanoma of the skin,Persons,2
1995,Melanoma of the skin,Persons,12
1995,Melanoma of the skin,Persons,103
1995,Melanoma of the skin,Persons,206
1995,Melanoma of the skin,Persons,313
1995,Melanoma of the skin,Persons,444
1995,Melanoma of the skin,Persons,493
1995,Melanoma of the skin,Persons,593
1995,Melanoma of the skin,Persons,662
1995,Melanoma of the skin,Persons,629
1995,Melanoma of the skin,Persons,628
1995,Melanoma of the skin,Persons,674
1995,Melanoma of the skin,Persons,783
1995,Melanoma of the skin,Persons,741
1995,Melanoma of the skin,Persons,555
1995,Melanoma of the skin,Persons,380
1995,Melanoma of the skin,Persons,195
1995,Melanoma of the skin,Persons,57
1995,Melanoma of the skin,Persons,7471
1996,Melanoma of the skin,Persons,2
1996,Melanoma of the skin,Persons,6
1996,Melanoma of the skin,Persons,26
1996,Melanoma of the skin,Persons,116
1996,Melanoma of the skin,Persons,174
1996,Melanoma of the skin,Persons,319
1996,Melanoma of the skin,Persons,391
1996,Melanoma of the skin,Persons,514
1996,Melanoma of the skin,Persons,600
1996,Melanoma of the skin,Persons,708
1996,Melanoma of the skin,Persons,720
1996,Melanoma of the skin,Persons,629
1996,Melanoma of the skin,Persons,682
1996,Melanoma of the skin,Persons,784
1996,Melanoma of the skin,Persons,814
1996,Melanoma of the skin,Persons,630
1996,Melanoma of the skin,Persons,426
1996,Melanoma of the skin,Persons,217
1996,Melanoma of the skin,Persons,79
1996,Melanoma of the skin,Persons,7837
1997,Melanoma of the skin,Persons,1
1997,Melanoma of the skin,Persons,2
1997,Melanoma of the skin,Persons,17
1997,Melanoma of the skin,Persons,100
1997,Melanoma of the skin,Persons,207
1997,Melanoma of the skin,Persons,329
1997,Melanoma of the skin,Persons,417
1997,Melanoma of the skin,Persons,528
1997,Melanoma of the skin,Persons,631
1997,Melanoma of the skin,Persons,772
1997,Melanoma of the skin,Persons,852
1997,Melanoma of the skin,Persons,721
1997,Melanoma of the skin,Persons,701
1997,Melanoma of the skin,Persons,850
1997,Melanoma of the skin,Persons,912
1997,Melanoma of the skin,Persons,696
1997,Melanoma of the skin,Persons,420
1997,Melanoma of the skin,Persons,213
1997,Melanoma of the skin,Persons,72
1997,Melanoma of the skin,Persons,8441
1998,Melanoma of the skin,Persons,1
1998,Melanoma of the skin,Persons,2
1998,Melanoma of the skin,Persons,12
1998,Melanoma of the skin,Persons,64
1998,Melanoma of the skin,Persons,153
1998,Melanoma of the skin,Persons,272
1998,Melanoma of the skin,Persons,402
1998,Melanoma of the skin,Persons,497
1998,Melanoma of the skin,Persons,567
1998,Melanoma of the skin,Persons,718
1998,Melanoma of the skin,Persons,823
1998,Melanoma of the skin,Persons,735
1998,Melanoma of the skin,Persons,724
1998,Melanoma of the skin,Persons,779
1998,Melanoma of the skin,Persons,779
1998,Melanoma of the skin,Persons,726
1998,Melanoma of the skin,Persons,424
1998,Melanoma of the skin,Persons,243
1998,Melanoma of the skin,Persons,75
1998,Melanoma of the skin,Persons,7997
1999,Melanoma of the skin,Persons,1
1999,Melanoma of the skin,Persons,4
1999,Melanoma of the skin,Persons,9
1999,Melanoma of the skin,Persons,79
1999,Melanoma of the skin,Persons,188
1999,Melanoma of the skin,Persons,272
1999,Melanoma of the skin,Persons,382
1999,Melanoma of the skin,Persons,525
1999,Melanoma of the skin,Persons,596
1999,Melanoma of the skin,Persons,787
1999,Melanoma of the skin,Persons,823
1999,Melanoma of the skin,Persons,749
1999,Melanoma of the skin,Persons,733
1999,Melanoma of the skin,Persons,784
1999,Melanoma of the skin,Persons,881
1999,Melanoma of the skin,Persons,748
1999,Melanoma of the skin,Persons,498
1999,Melanoma of the skin,Persons,233
1999,Melanoma of the skin,Persons,103
1999,Melanoma of the skin,Persons,8395
2000,Melanoma of the skin,Persons,0
2000,Melanoma of the skin,Persons,1
2000,Melanoma of the skin,Persons,10
2000,Melanoma of the skin,Persons,72
2000,Melanoma of the skin,Persons,164
2000,Melanoma of the skin,Persons,281
2000,Melanoma of the skin,Persons,386
2000,Melanoma of the skin,Persons,530
2000,Melanoma of the skin,Persons,641
2000,Melanoma of the skin,Persons,759
2000,Melanoma of the skin,Persons,842
2000,Melanoma of the skin,Persons,800
2000,Melanoma of the skin,Persons,770
2000,Melanoma of the skin,Persons,794
2000,Melanoma of the skin,Persons,948
2000,Melanoma of the skin,Persons,828
2000,Melanoma of the skin,Persons,501
2000,Melanoma of the skin,Persons,268
2000,Melanoma of the skin,Persons,120
2000,Melanoma of the skin,Persons,8715
2001,Melanoma of the skin,Persons,1
2001,Melanoma of the skin,Persons,5
2001,Melanoma of the skin,Persons,14
2001,Melanoma of the skin,Persons,82
2001,Melanoma of the skin,Persons,133
2001,Melanoma of the skin,Persons,278
2001,Melanoma of the skin,Persons,382
2001,Melanoma of the skin,Persons,516
2001,Melanoma of the skin,Persons,647
2001,Melanoma of the skin,Persons,754
2001,Melanoma of the skin,Persons,931
2001,Melanoma of the skin,Persons,864
2001,Melanoma of the skin,Persons,796
2001,Melanoma of the skin,Persons,846
2001,Melanoma of the skin,Persons,937
2001,Melanoma of the skin,Persons,873
2001,Melanoma of the skin,Persons,543
2001,Melanoma of the skin,Persons,281
2001,Melanoma of the skin,Persons,112
2001,Melanoma of the skin,Persons,8995
2002,Melanoma of the skin,Persons,2
2002,Melanoma of the skin,Persons,4
2002,Melanoma of the skin,Persons,13
2002,Melanoma of the skin,Persons,79
2002,Melanoma of the skin,Persons,169
2002,Melanoma of the skin,Persons,255
2002,Melanoma of the skin,Persons,396
2002,Melanoma of the skin,Persons,481
2002,Melanoma of the skin,Persons,706
2002,Melanoma of the skin,Persons,824
2002,Melanoma of the skin,Persons,972
2002,Melanoma of the skin,Persons,1016
2002,Melanoma of the skin,Persons,994
2002,Melanoma of the skin,Persons,872
2002,Melanoma of the skin,Persons,1064
2002,Melanoma of the skin,Persons,880
2002,Melanoma of the skin,Persons,634
2002,Melanoma of the skin,Persons,353
2002,Melanoma of the skin,Persons,128
2002,Melanoma of the skin,Persons,9842
2003,Melanoma of the skin,Persons,1
2003,Melanoma of the skin,Persons,2
2003,Melanoma of the skin,Persons,8
2003,Melanoma of the skin,Persons,64
2003,Melanoma of the skin,Persons,151
2003,Melanoma of the skin,Persons,233
2003,Melanoma of the skin,Persons,378
2003,Melanoma of the skin,Persons,494
2003,Melanoma of the skin,Persons,643
2003,Melanoma of the skin,Persons,767
2003,Melanoma of the skin,Persons,942
2003,Melanoma of the skin,Persons,1100
2003,Melanoma of the skin,Persons,865
2003,Melanoma of the skin,Persons,887
2003,Melanoma of the skin,Persons,961
2003,Melanoma of the skin,Persons,952
2003,Melanoma of the skin,Persons,657
2003,Melanoma of the skin,Persons,364
2003,Melanoma of the skin,Persons,134
2003,Melanoma of the skin,Persons,9603
2004,Melanoma of the skin,Persons,0
2004,Melanoma of the skin,Persons,0
2004,Melanoma of the skin,Persons,9
2004,Melanoma of the skin,Persons,65
2004,Melanoma of the skin,Persons,170
2004,Melanoma of the skin,Persons,253
2004,Melanoma of the skin,Persons,412
2004,Melanoma of the skin,Persons,439
2004,Melanoma of the skin,Persons,587
2004,Melanoma of the skin,Persons,790
2004,Melanoma of the skin,Persons,914
2004,Melanoma of the skin,Persons,1085
2004,Melanoma of the skin,Persons,1009
2004,Melanoma of the skin,Persons,993
2004,Melanoma of the skin,Persons,910
2004,Melanoma of the skin,Persons,970
2004,Melanoma of the skin,Persons,741
2004,Melanoma of the skin,Persons,359
2004,Melanoma of the skin,Persons,161
2004,Melanoma of the skin,Persons,9867
2005,Melanoma of the skin,Persons,1
2005,Melanoma of the skin,Persons,3
2005,Melanoma of the skin,Persons,6
2005,Melanoma of the skin,Persons,60
2005,Melanoma of the skin,Persons,136
2005,Melanoma of the skin,Persons,290
2005,Melanoma of the skin,Persons,411
2005,Melanoma of the skin,Persons,483
2005,Melanoma of the skin,Persons,687
2005,Melanoma of the skin,Persons,872
2005,Melanoma of the skin,Persons,966
2005,Melanoma of the skin,Persons,1173
2005,Melanoma of the skin,Persons,1098
2005,Melanoma of the skin,Persons,1109
2005,Melanoma of the skin,Persons,1026
2005,Melanoma of the skin,Persons,1061
2005,Melanoma of the skin,Persons,833
2005,Melanoma of the skin,Persons,408
2005,Melanoma of the skin,Persons,202
2005,Melanoma of the skin,Persons,10825
2006,Melanoma of the skin,Persons,0
2006,Melanoma of the skin,Persons,0
2006,Melanoma of the skin,Persons,6
2006,Melanoma of the skin,Persons,58
2006,Melanoma of the skin,Persons,139
2006,Melanoma of the skin,Persons,251
2006,Melanoma of the skin,Persons,381
2006,Melanoma of the skin,Persons,471
2006,Melanoma of the skin,Persons,613
2006,Melanoma of the skin,Persons,782
2006,Melanoma of the skin,Persons,891
2006,Melanoma of the skin,Persons,1140
2006,Melanoma of the skin,Persons,1033
2006,Melanoma of the skin,Persons,1069
2006,Melanoma of the skin,Persons,1042
2006,Melanoma of the skin,Persons,1126
2006,Melanoma of the skin,Persons,772
2006,Melanoma of the skin,Persons,426
2006,Melanoma of the skin,Persons,225
2006,Melanoma of the skin,Persons,10425
2007,Melanoma of the skin,Persons,0
2007,Melanoma of the skin,Persons,1
2007,Melanoma of the skin,Persons,7
2007,Melanoma of the skin,Persons,37
2007,Melanoma of the skin,Persons,139
2007,Melanoma of the skin,Persons,203
2007,Melanoma of the skin,Persons,339
2007,Melanoma of the skin,Persons,480
2007,Melanoma of the skin,Persons,572
2007,Melanoma of the skin,Persons,820
2007,Melanoma of the skin,Persons,930
2007,Melanoma of the skin,Persons,1124
2007,Melanoma of the skin,Persons,1161
2007,Melanoma of the skin,Persons,1071
2007,Melanoma of the skin,Persons,1025
2007,Melanoma of the skin,Persons,1005
2007,Melanoma of the skin,Persons,865
2007,Melanoma of the skin,Persons,456
2007,Melanoma of the skin,Persons,199
2007,Melanoma of the skin,Persons,10434
2008,Melanoma of the skin,Persons,0
2008,Melanoma of the skin,Persons,2
2008,Melanoma of the skin,Persons,5
2008,Melanoma of the skin,Persons,42
2008,Melanoma of the skin,Persons,139
2008,Melanoma of the skin,Persons,209
2008,Melanoma of the skin,Persons,328
2008,Melanoma of the skin,Persons,533
2008,Melanoma of the skin,Persons,630
2008,Melanoma of the skin,Persons,814
2008,Melanoma of the skin,Persons,1026
2008,Melanoma of the skin,Persons,1166
2008,Melanoma of the skin,Persons,1290
2008,Melanoma of the skin,Persons,1178
2008,Melanoma of the skin,Persons,1035
2008,Melanoma of the skin,Persons,1034
2008,Melanoma of the skin,Persons,975
2008,Melanoma of the skin,Persons,509
2008,Melanoma of the skin,Persons,220
2008,Melanoma of the skin,Persons,11135
2009,Melanoma of the skin,Persons,1
2009,Melanoma of the skin,Persons,1
2009,Melanoma of the skin,Persons,12
2009,Melanoma of the skin,Persons,55
2009,Melanoma of the skin,Persons,124
2009,Melanoma of the skin,Persons,225
2009,Melanoma of the skin,Persons,324
2009,Melanoma of the skin,Persons,513
2009,Melanoma of the skin,Persons,614
2009,Melanoma of the skin,Persons,799
2009,Melanoma of the skin,Persons,972
2009,Melanoma of the skin,Persons,1163
2009,Melanoma of the skin,Persons,1321
2009,Melanoma of the skin,Persons,1167
2009,Melanoma of the skin,Persons,1198
2009,Melanoma of the skin,Persons,1114
2009,Melanoma of the skin,Persons,914
2009,Melanoma of the skin,Persons,563
2009,Melanoma of the skin,Persons,226
2009,Melanoma of the skin,Persons,11306
2010,Melanoma of the skin,Persons,2
2010,Melanoma of the skin,Persons,2
2010,Melanoma of the skin,Persons,5
2010,Melanoma of the skin,Persons,31
2010,Melanoma of the skin,Persons,89
